Stress [MPa],Strain
624.9563217761979,0.15115697713962659
625.3016183487781,0.15248328286299365
625.0398333531837,0.1528928996707843
624.6031747445286,0.15266499639110898
624.4525942843254,0.15356239727856108
624.1343725235216,0.15448568473007476
623.844585496511,0.1556371292511074
623.5227166720343,0.1557533649995384
623.3409816338022,0.15685075228385545
622.8162989793293,0.15731315737914273
622.5071021557844,0.15875265337281672
622.2285035785252,0.15945006786340446
621.9156596913074,0.158965836841555
621.7451131028266,0.16112533462190937
621.3186539093975,0.16224124856481914
620.8977580334011,0.1630333266671205
620.6101345188831,0.1642144645998698
620.4373626034293,0.16420634332487052
620.3724572325018,0.16449744027563595
619.8849251760703,0.16516160829669504
619.7553616929481,0.16575623790056931
619.3640750291172,0.16690336799425837
619.0904216228643,0.16772666224734015
618.4787039568964,0.16951816475427603
618.2444264756581,0.1690070320089909
618.186567973749,0.1711784579120002
617.8009064420341,0.17218955664944657
617.3078728824477,0.1726425715205162
616.9052741397016,0.17313746171580227
616.8232461138962,0.17419576536418332
616.1204136703836,0.175181992696944
615.8096096660894,0.17495713489539336
615.3532321874842,0.17699024533356691
615.1514692062913,0.1753997443828695
614.8850481129037,0.17729149387808157
614.4870236534703,0.17895990831080616
614.1074199562482,0.1794174913990625
613.9525124712626,0.180260835049799
613.5661709786407,0.18053746597947162
613.1811275931497,0.18214674737860542
612.8266206394637,0.18293324210434425
612.3785263223244,0.1829761325879359
611.9885995805103,0.18419330867849656
611.5800048177518,0.18495899263704957
611.2725388041199,0.1857086878354472
610.9913440119911,0.1867946545767955
610.6808490811128,0.18742456096894955
610.233929242346,0.1878339239868965
609.7088138852936,0.1882189231798451
609.2911323705932,0.19053196381565962
609.0140791591974,0.1906542905203405
608.6064734307619,0.1909684823468865
608.3380124542481,0.19205774835620312
607.6925439953818,0.19268105621242052
607.4642625341558,0.1935794722592479
607.0669180356293,0.1949687178638614
606.6655555855335,0.19578693632006797
606.1034750746919,0.19576308007475637
605.9657520592674,0.19685437640282416
605.4190633933907,0.1981596175691606
605.1214877219742,0.19862075371523008
604.4776882583377,0.1985420788636713
604.4229823028387,0.19944988513471748
603.8466226103161,0.2014675143924224
603.449834443533,0.2018395703033402
603.0622566580581,0.20328135040560727
602.1767001419905,0.20320470587279904
602.1456073786447,0.20424143738446215
601.7009746813316,0.20548805309689633
601.1349380334012,0.20511574339613484
600.6862255700382,0.2071224596905595
600.1931301959712,0.20738970039601393
599.8535823848733,0.20777698369755615
599.5269538332371,0.20882056753500075
598.7798002935011,0.20998774702634515
598.5534969005155,0.21076586668724046
598.0876617822745,0.21118563508878146
597.7355655994086,0.212344693305126
597.1742886786376,0.21306520267149373
596.637181281763,0.2134052810621013
596.3138289059034,0.21434100421595723
595.7531083168758,0.21520744274247375
595.6831959604615,0.2159421643400912
594.9927264444647,0.21689539899316576
594.3950407014452,0.21737252389938952
594.0925198590223,0.21853005937667203
593.4935978231499,0.21900033195711605
593.105958222992,0.22001879060003068
592.5039454553926,0.22052637028750324
592.1658193807917,0.22227548989053597
591.398637898095,0.222160776881167
591.0752855222354,0.22324319056470335
590.8089880582141,0.2244903138568243
590.2665027877537,0.22495779474898675
589.6545378630531,0.22588742694659397
589.3269820917773,0.22574099020675784
588.5951585825256,0.2276494898316563
588.065592571527,0.2282103653863146
587.6306029578991,0.22882225269956266
586.8786896910035,0.23009373981668313
586.4012334206342,0.23058203147603196
585.7887739788736,0.23218649086813425
585.2118579546076,0.23253189884545952
584.9655884333445,0.23319124485948708
584.3164729110078,0.23391886034147996
583.6326175614499,0.23443887573129596
583.2598752891968,0.23544312214296087
582.3100933633114,0.23667501804445856
581.8085293837289,0.23738791371551438
581.0285522707339,0.23849342227483072
580.6420253340625,0.2391108929646413
579.8220541496268,0.24042298645675925
579.2184342012781,0.24025675410911143
578.606160203567,0.24167721586450477
578.0376509701334,0.2419051191441801
577.1992590234862,0.24326797060504554
576.7013421075766,0.24450164303544866
575.7884017065193,0.24417450792687276
575.2180998484895,0.24546325275336675
574.5500690464761,0.2455987765299218
573.62835096669,0.2470364959946889
573.0087210267473,0.2489252000117766
572.1745942901994,0.2487792708516278
571.2879869253284,0.24969012260079831
570.6136510300894,0.25076568395855375
569.7931853287962,0.2514100563718006
569.035646929582,0.25159126232022827
568.2200027701314,0.2516686682225681
567.1768807395254,0.25318963075608125
566.3641418679549,0.25418296420446534
565.4488525105581,0.2547204910934997
564.5605143357741,0.2564188527277843
563.5656695382777,0.25775124940740096
562.6322684916801,0.2580580813284784
561.7768157046355,0.25848241794720583
560.7298611665097,0.25857378229095085
559.6421707813529,0.26031249651039007
558.8019862101095,0.2610911237509736
557.743843222435,0.26192127032983625
556.5238076954395,0.26305317303290093
555.4055808788828,0.26372216306099033
554.4773722618215,0.2644789643750122
553.4806112105653,0.2653205314968425
552.3524940515906,0.2661560076624234
551.1330148563384,0.26670647783348794
550.0051449560964,0.26735288056548445
548.8322121838381,0.26860482586463696
547.7162725089378,0.2693316799770985
546.4205140493625,0.2701207126012752
545.2000458199901,0.2710224279160709
544.126078284771,0.27200814766914394
542.8111572871915,0.2711833306770002
541.5711556319185,0.2729733104448737
540.0027946150964,0.2732453731573591
538.6692055965727,0.27430596091433435
537.5704503912335,0.27430773744324005
536.21065196589,0.2747521234596231
534.8141974595651,0.27577921095722463
533.2581993706641,0.2763530297939131
532.0903353989812,0.2774204698766684
530.6078349154843,0.27807829315163335
529.5157556910643,0.2790670583828311
527.8589379260475,0.27994796293044066
526.660970225139,0.28160114997254027
525.0757956266522,0.28282238670060084
523.8888927461287,0.2837654697599256
522.1287827196954,0.2853554631309345
520.628294176364,0.2859546609519966
519.4357661637246,0.28708732502459283
517.7645455878629,0.28812659443469385
516.2464398723909,0.2888278157729381
514.6668285913368,0.2888998920885588
513.237859585169,0.2897457736377329
511.8344200247116,0.29169335689856685
510.6137663514923,0.29264963702976604
508.61060116509185,0.29315340986958266
507.1338494430772,0.29396401463047733
505.6186490156878,0.29506165570463805
504.0400885834371,0.28169352947566056
