Stress [MPa],Strain
631.3143732933305,0.07910579168821437
630.7323365046767,0.08000458578545436
630.5721080807089,0.08069419064360779
630.1922847041504,0.08141109184375353
629.9406195859873,0.08227514514209494
629.7302050245471,0.08303299085522915
629.1937029753406,0.08375559947233664
628.8894648179419,0.08453826004182811
628.5180261986796,0.08534375027916713
627.7974879113253,0.0859879439501873
627.2146554888174,0.08690435659544124
627.2604962411157,0.08763217633238402
626.5162113424328,0.08839374427397137
626.3887263129923,0.08918409744893376
625.9407844354153,0.08998040618942083
625.7900424154486,0.09070425554934583
625.1969279550851,0.0915305902660249
624.8367506152833,0.09236908426231853
624.4386888621268,0.09308201508544764
623.9155289810923,0.09375673102978625
623.4600591829245,0.09468406221183778
622.8862847460651,0.09542056714850493
622.4109241009402,0.0961674943248421
622.0260821106548,0.09705809951948531
621.6714742080331,0.0978303378493062
621.2471565366843,0.09854947238652405
620.658938284747,0.09946588503177742
620.1768453528855,0.10023216779607305
619.6207584693722,0.10098108016091939
619.1680427884692,0.10181957415721246
618.7792226289126,0.10260769399510217
617.9118592884131,0.10347522137333322
617.5060248042645,0.10426259676553185
616.8110080038987,0.10516685013117122
616.4321026664956,0.10590633285060155
615.7320672524025,0.1067028897396527
615.3234174483387,0.10755776154114102
614.8292064001107,0.10830518501460577
613.9633731248697,0.10914864198217064
613.5804896179948,0.1100340360569791
612.8281871779187,0.11071247422977143
612.2348891098044,0.11162044982386393
611.7383523624636,0.11250311426447272
610.9517764628022,0.11326914888020487
610.1368025535867,0.1141116132535157
609.5089250126346,0.11500445178523044
608.9395571635996,0.11580448275417066
608.0668079936706,0.1165782099753737
607.2510996532513,0.11739164096674713
606.5082224145261,0.11833435735973878
605.70983441155,0.11906788451364388
604.9642030555599,0.11996816750226547
604.1166693597684,0.1207113724501495
603.3750161732501,0.12148137744289828
602.6997066120906,0.12244593090948458
601.7788521936017,0.12331321013915154
600.8015077690561,0.12402663725940766
600.0143810457411,0.12489863131178235
599.2741967218309,0.12575871423310656
598.5086133160327,0.12653045626580042
597.6094246201608,0.1274433948311647
596.7181310605818,0.12824665173143163
595.677258330392,0.1290213715468887
594.4519209439025,0.1298784766854497
593.6162605536748,0.13077528559418194
592.9024545532577,0.13152444610759095
591.8291444415922,0.1323939586743306
591.0168022443405,0.13325528233847259
589.4811676426704,0.1339630020417664
588.64875099051,0.13485608872204438
587.3563355472572,0.1357777124871336
586.351266342112,0.13653903228015773
585.2876874448491,0.1373842262876674
584.0807108404595,0.13822966844374113
582.7043254211522,0.1390991810104805
581.7455865889071,0.13994462316655423
580.3621628698118,0.1407833653114114
579.4555686584495,0.1415886074001869
578.2074026997866,0.1425114719080939
576.9835953787563,0.14336733630383683
575.9460887919347,0.14418870804924439
574.5445491011407,0.14502645759984778
573.2686583618781,0.14596694065576707
571.8879887598468,0.1467074159694517
570.6337637432014,0.1476975287380852
569.3721332110654,0.14856034129360823
567.656868959072,0.14934722038867987
566.8067647537663,0.15020531812149518
565.2595628593833,0.1510639121514378
563.7564268416387,0.15189248020518925
562.3113108950087,0.15279921505646338
561.111678603459,0.15365532760077066
559.7556736521123,0.1545196290476753
558.091329968594,0.15536407860949472
556.7088854911036,0.15630828389386797
555.229679692639,0.15716911126088243
553.8649227684946,0.15812001655647198
552.4391468455694,0.15899101801459295
551.0497252709413,0.15978087489242748
549.6763999819506,0.1607389764963604
548.2218588339698,0.1617047707057645
546.3306982905228,0.1627080353482663
545.1009543164097,0.1641468007198296
543.4334280974747,0.16544585845010376
